CCTV,#genre#
CCTV1,http://cdn6.bkpcp.top/tl/tuiliu.php?id=cctv1 
CCTV2,http://cdn6.bkpcp.top/tl/tuiliu.php?id=cctv2 
CCTV3,http://cdn6.bkpcp.top/tl/tuiliu.php?id=cctv3 
CCTV4,http://cdn6.bkpcp.top/tl/tuiliu.php?id=cctv4 
CCTV5,http://cdn6.bkpcp.top/tl/tuiliu.php?id=cctv5 
CCTV5+,http://cdn6.bkpcp.top/tl/tuiliu.php?id=cctv5p 
CCTV6,http://cdn6.bkpcp.top/tl/tuiliu.php?id=cctv6 
CCTV7,http://cdn6.bkpcp.top/tl/tuiliu.php?id=cctv7 
CCTV8,http://cdn6.bkpcp.top/tl/tuiliu.php?id=cctv8 
CCTV9,http://cdn6.bkpcp.top/tl/tuiliu.php?id=cctv9 
CCTV10,http://cdn6.bkpcp.top/tl/tuiliu.php?id=cctv10 
CCTV11,http://cdn6.bkpcp.top/tl/tuiliu.php?id=cctv11 
CCTV12,http://cdn6.bkpcp.top/tl/tuiliu.php?id=cctv12 
CCTV13,http://cdn6.bkpcp.top/tl/tuiliu.php?id=cctv13 
CCTV14,http://cdn6.bkpcp.top/tl/tuiliu.php?id=cctv14 
CCTV15,http://cdn6.bkpcp.top/tl/tuiliu.php?id=cctv15 
CCTV16,http://cdn6.bkpcp.top/tl/tuiliu.php?id=cctv16 
CCTV17,http://cdn6.bkpcp.top/tl/tuiliu.php?id=cctv17
CCTV1,http://www.kaniptv.cn/mk.php?ip=183.224.122.114:8014&id=cctv1 
CCTV2,http://www.kaniptv.cn/mk.php?ip=183.224.122.114:8014&id=cctv2 
CCTV3,http://www.kaniptv.cn/mk.php?ip=183.224.122.114:8014&id=cctv3 
CCTV4,http://www.kaniptv.cn/mk.php?ip=183.224.122.114:8014&id=cctv4 
CCTV5,http://www.kaniptv.cn/mk.php?ip=183.224.122.114:8014&id=cctv5 
CCTV5+,http://www.kaniptv.cn/mk.php?ip=183.224.122.114:8014&id=cctv5p 
CCTV6,http://www.kaniptv.cn/mk.php?ip=183.224.122.114:8014&id=cctv6 
CCTV7,http://www.kaniptv.cn/mk.php?ip=183.224.122.114:8014&id=cctv7 
CCTV8,http://www.kaniptv.cn/mk.php?ip=183.224.122.114:8014&id=cctv8 
CCTV9,http://www.kaniptv.cn/mk.php?ip=183.224.122.114:8014&id=cctv9 
CCTV10,http://www.kaniptv.cn/mk.php?ip=183.224.122.114:8014&id=cctv10 
CCTV11,http://www.kaniptv.cn/mk.php?ip=183.224.122.114:8014&id=cctv11 
CCTV12,http://www.kaniptv.cn/mk.php?ip=183.224.122.114:8014&id=cctv12 
CCTV13,http://www.kaniptv.cn/mk.php?ip=183.224.122.114:8014&id=cctv13 
CCTV14,http://www.kaniptv.cn/mk.php?ip=183.224.122.114:8014&id=cctv14 
CCTV15,http://www.kaniptv.cn/mk.php?ip=183.224.122.114:8014&id=cctv15 
CCTV16,http://www.kaniptv.cn/mk.php?ip=183.224.122.114:8014&id=cctv16 
CCTV1,http://go.bkpcp.top/mg/cctv1 
CCTV2,http://go.bkpcp.top/mg/cctv2 
CCTV3,http://go.bkpcp.top/mg/cctv3 
CCTV4,http://go.bkpcp.top/mg/cctv4 
CCTV5,http://go.bkpcp.top/mg/cctv5 
CCTV5+,http://go.bkpcp.top/mg/cctv5p 
CCTV6,http://go.bkpcp.top/mg/cctv6 
CCTV7,http://go.bkpcp.top/mg/cctv7 
CCTV8,http://go.bkpcp.top/mg/cctv8 
CCTV9,http://go.bkpcp.top/mg/cctv9 
CCTV10,http://go.bkpcp.top/mg/cctv10 
CCTV11,http://go.bkpcp.top/mg/cctv11 
CCTV12,http://go.bkpcp.top/mg/cctv12 
CCTV13,http://go.bkpcp.top/mg/cctv13 
CCTV14,http://go.bkpcp.top/mg/cctv14 
CCTV15,http://go.bkpcp.top/mg/cctv15 
CCTV17,http://go.bkpcp.top/mg/cctv17

CCTV1,https://smart.pendy.dpdns.org/Smart.php?id=cctv1 
CCTV2,https://smart.pendy.dpdns.org/Smart.php?id=cctv2 
CCTV3,https://smart.pendy.dpdns.org/Smart.php?id=cctv3
CCTV4,https://smart.pendy.dpdns.org/Smart.php?id=cctv4 
CCTV5,https://smart.pendy.dpdns.org/Smart.php?id=cctv5 
CCTV5+,https://smart.pendy.dpdns.org/Smart.php?id=cctv5plus 
CCTV6,https://smart.pendy.dpdns.org/Smart.php?id=cctv6 
CCTV7,https://smart.pendy.dpdns.org/Smart.php?id=cctv7 
CCTV8,https://smart.pendy.dpdns.org/Smart.php?id=cctv8hd 
CCTV9,https://smart.pendy.dpdns.org/Smart.php?id=cctv9hd 
CCTV10,https://smart.pendy.dpdns.org/Smart.php?id=cctv10hd 
CCTV11,https://smart.pendy.dpdns.org/Smart.php?id=cctv11 
CCTV12,https://smart.pendy.dpdns.org/Smart.php?id=cctv12 
CCTV13,https://smart.pendy.dpdns.org/Smart.php?id=cctv13 
CCTV14,https://smart.pendy.dpdns.org/Smart.php?id=cctv14 
CCTV15,https://smart.pendy.dpdns.org/Smart.php?id=cctv15 
CCTV1,http://218.17.33.178:53290/tsfile/live/1001_1.m3u8?key=txiptv&playlive=1&authid=0$
深圳电信1 CCTV2,http://218.17.33.178:53290/tsfile/live/1002_1.m3u8?key=txiptv&playlive=1&authid=0$
深圳电信1 CCTV3,http://218.17.33.178:53290/tsfile/live/1003_1.m3u8?key=txiptv&playlive=1&authid=0$
深圳电信1 CCTV4,http://218.17.33.178:53290/tsfile/live/1004_1.m3u8?key=txiptv&playlive=1&authid=0$
深圳电信1 CCTV5,http://218.17.33.178:53290/tsfile/live/1017_1.m3u8?key=txiptv&playlive=1&authid=0$
深圳电信1 CCTV5+,http://218.17.33.178:53290/tsfile/live/1005_1.m3u8?key=txiptv&playlive=1&authid=0$
深圳电信1 CCTV6,http://218.17.33.178:53290/tsfile/live/1006_1.m3u8?key=txiptv&playlive=1&authid=0$
深圳电信1 CCTV8,http://218.17.33.178:53290/tsfile/live/1008_1.m3u8?key=txiptv&playlive=1&authid=0$
深圳电信1 CCTV9,http://218.17.33.178:53290/tsfile/live/1009_1.m3u8?key=txiptv&playlive=1&authid=0$
深圳电信1 CCTV10,http://218.17.33.178:53290/tsfile/live/1010_1.m3u8?key=txiptv&playlive=1&authid=0$
深圳电信1 CCTV17,http://218.17.33.178:53290/tsfile/live/1016_1.m3u8?key=txiptv&playlive=1&authid=0$
深圳电信1 CCTV5,http://106.52.196.79:80/TV/mui.php?id=cctv5 CCTV5+,http://106.52.196.79:80/TV/mui.php?id=cctv5p 
卫视频道,#genre# 
湖南卫视,http://www.kaniptv.cn/mk.php?ip=183.224.122.114:8014&id=hunanws 
浙江卫视,http://www.kaniptv.cn/mk.php?ip=183.224.122.114:8014&id=zjw 
北京卫视,http://www.kaniptv.cn/mk.php?ip=183.224.122.114:8014&id=bjws 
天津卫视,http://www.kaniptv.cn/mk.php?ip=183.224.122.114:8014&id=tjws 
东方卫视,http://www.kaniptv.cn/mk.php?ip=183.224.122.114:8014&id=dfws 
安徽卫视,http://www.kaniptv.cn/mk.php?ip=183.224.122.114:8014&id=ahws 
广东卫视,http://www.kaniptv.cn/mk.php?ip=183.224.122.114:8014&id=gdws 
重庆卫视,http://www.kaniptv.cn/mk.php?ip=183.224.122.114:8014&id=cqws 
东南卫视,http://www.kaniptv.cn/mk.php?ip=183.224.122.114:8014&id=dnws 
甘肃卫视,http://www.kaniptv.cn/mk.php?ip=183.224.122.114:8014&id=gsws 
广西卫视,http://www.kaniptv.cn/mk.php?ip=183.224.122.114:8014&id=gxws 
贵州卫视,http://www.kaniptv.cn/mk.php?ip=183.224.122.114:8014&id=gzws 
海南卫视,http://www.kaniptv.cn/mk.php?ip=183.224.122.114:8014&id=live2333 
河北卫视,http://www.kaniptv.cn/mk.php?ip=183.224.122.114:8014&id=hebeiws 
河南卫视,http://www.kaniptv.cn/mk.php?ip=183.224.122.114:8014&id=hnws 
黑龙江卫视,http://www.kaniptv.cn/mk.php?ip=183.224.122.114:8014&id=hljws 
湖北卫视,http://www.kaniptv.cn/mk.php?ip=183.224.122.114:8014&id=hbws 
吉林卫视,http://www.kaniptv.cn/mk.php?ip=183.224.122.114:8014&id=jlws 
江苏卫视,http://www.kaniptv.cn/mk.php?ip=183.224.122.114:8014&id=jsws 
江西卫视,http://www.kaniptv.cn/mk.php?ip=183.224.122.114:8014&id=jxws 
康巴卫视,http://www.kaniptv.cn/mk.php?ip=183.224.122.114:8014&id=live4468 
辽宁卫视,http://www.kaniptv.cn/mk.php?ip=183.224.122.114:8014&id=lnws 
内蒙古卫视,http://www.kaniptv.cn/mk.php?ip=183.224.122.114:8014&id=neimenggu 
宁夏卫视,http://www.kaniptv.cn/mk.php?ip=183.224.122.114:8014&id=linxws 
农林卫视,http://www.kaniptv.cn/mk.php?ip=183.224.122.114:8014&id=live3843 
青海卫视,http://www.kaniptv.cn/mk.php?ip=183.224.122.114:8014&id=qhws 
厦门卫视,http://www.kaniptv.cn/mk.php?ip=183.224.122.114:8014&id=xmws 
山东卫视,http://www.kaniptv.cn/mk.php?ip=183.224.122.114:8014&id=sdws 
山西卫视,http://www.kaniptv.cn/mk.php?ip=183.224.122.114:8014&id=sxws 
陕西卫视,http://www.kaniptv.cn/mk.php?ip=183.224.122.114:8014&id=shxws 
深圳卫视,http://www.kaniptv.cn/mk.php?ip=183.224.122.114:8014&id=szws 
四川卫视,http://www.kaniptv.cn/mk.php?ip=183.224.122.114:8014&id=scws 
西藏卫视,http://www.kaniptv.cn/mk.php?ip=183.224.122.114:8014&id=xzws 
新疆卫视,http://www.kaniptv.cn/mk.php?ip=183.224.122.114:8014&id=xjws 
云南卫视,http://www.kaniptv.cn/mk.php?ip=183.224.122.114:8014&id=ynws 
浙江卫视,http://go.bkpcp.top/mg/zjws 广东卫视,http://go.bkpcp.top/mg/gdws 
江苏卫视,http://go.bkpcp.top/mg/jsws 东方卫视,http://go.bkpcp.top/mg/dfws 
陕西卫视,http://go.bkpcp.top/mg/sxws 江西卫视,http://go.bkpcp.top/mg/jxws 
湖北卫视,http://go.bkpcp.top/mg/hubws 吉林卫视,http://go.bkpcp.top/mg/jlws 
青海卫视,http://go.bkpcp.top/mg/qhws 河南卫视,http://go.bkpcp.top/mg/hnws 
东南卫视,http://go.bkpcp.top/mg/dnws 大湾区卫视,http://go.bkpcp.top/mg/dwqws 
海南卫视,http://go.bkpcp.top/mg/hinws 湖南卫视,http://go.bkpcp.top/mg/hunws 
北京卫视,http://go.bkpcp.top/mg/bjws 天津卫视,http://go.bkpcp.top/mg/tjws 
重庆卫视,http://go.bkpcp.top/mg/cqws 黑龙江卫视,http://go.bkpcp.top/mg/hljws 
吉林卫视,http://go.bkpcp.top/mg/jlws 辽宁卫视,http://go.bkpcp.top/mg/lnws 
内蒙古卫视,http://go.bkpcp.top/mg/nmgws 甘肃卫视,http://go.bkpcp.top/mg/gsws 
河北卫视,http://go.bkpcp.top/mg/hbws 山西卫视,http://go.bkpcp.top/mg/sxiws 
山东卫视,http://go.bkpcp.top/mg/sdws 安徽卫视,http://go.bkpcp.top/mg/ahws 
深圳卫视,http://go.bkpcp.top/mg/szws 广西卫视,http://go.bkpcp.top/mg/gxws 
云南卫视,http://go.bkpcp.top/mg/ynws 宁夏卫视,http://go.bkpcp.top/mg/nxws 
贵州卫视,http://go.bkpcp.top/mg/gzws 四川卫视,http://go.bkpcp.top/mg/scws 
新疆卫视,http://go.bkpcp.top/mg/xjws 西藏卫视,http://go.bkpcp.top/mg/xzws 
兵团卫视,http://go.bkpcp.top/mg/btws //cdn6-Z14 
湖南卫视,http://cdn6.bkpcp.top/tl/tuiliu.php?id=hunws 
浙江卫视,http://cdn6.bkpcp.top/tl/tuiliu.php?id=zjws 
北京卫视,http://cdn6.bkpcp.top/tl/tuiliu.php?id=bjws 
东方卫视,http://cdn6.bkpcp.top/tl/tuiliu.php?id=dfws 
江苏卫视,http://cdn6.bkpcp.top/tl/tuiliu.php?id=jsws 
广东卫视,http://cdn6.bkpcp.top/tl/tuiliu.php?id=gdws 
深圳卫视,http://cdn6.bkpcp.top/tl/tuiliu.php?id=szws 
天津卫视,http://cdn6.bkpcp.top/tl/tuiliu.php?id=tjws 
安徽卫视,http://cdn6.bkpcp.top/tl/tuiliu.php?id=ahws 
山东卫视,http://cdn6.bkpcp.top/tl/tuiliu.php?id=sdws 
辽宁卫视,http://cdn6.bkpcp.top/tl/tuiliu.php?id=lnws 
河北卫视,http://cdn6.bkpcp.top/tl/tuiliu.php?id=hbws 
河南卫视,http://cdn6.bkpcp.top/tl/tuiliu.php?id=hnws 
江西卫视,http://cdn6.bkpcp.top/tl/tuiliu.php?id=jxws 
四川卫视,http://cdn6.bkpcp.top/tl/tuiliu.php?id=scws 
重庆卫视,http://cdn6.bkpcp.top/tl/tuiliu.php?id=cqws 
贵州卫视,http://cdn6.bkpcp.top/tl/tuiliu.php?id=gzws 
湖北卫视,http://cdn6.bkpcp.top/tl/tuiliu.php?id=hubws 
广西卫视,http://cdn6.bkpcp.top/tl/tuiliu.php?id=gxws 
东南卫视,http://cdn6.bkpcp.top/tl/tuiliu.php?id=dnws 
海南卫视,http://cdn6.bkpcp.top/tl/tuiliu.php?id=hinws 
青海卫视,http://cdn6.bkpcp.top/tl/tuiliu.php?id=qhws 
吉林卫视,http://cdn6.bkpcp.top/tl/tuiliu.php?id=jlws 
黑龙江视,http://cdn6.bkpcp.top/tl/tuiliu.php?id=hljws 
湖南卫视,https://smart.pendy.dpdns.org/Smart.php?id=hunan_twn 
浙江卫视,https://smart.pendy.dpdns.org/Smart.php?id=zhejiang_twn 
江苏卫视,https://smart.pendy.dpdns.org/Smart.php?id=jiangsu_twn 
北京卫视,https://smart.pendy.dpdns.org/Smart.php?id=beijing 
深圳卫视,https://smart.pendy.dpdns.org/Smart.php?id=shenzhen 
广东卫视,https://smart.pendy.dpdns.org/Smart.php?id=guangdongweishi_twn 
东南卫视,https://smart.pendy.dpdns.org/Smart.php?id=fujian 
南方卫视,https://smart.pendy.dpdns.org/Smart.php?id=nanfang_twn 
珠江台,https://smart.pendy.dpdns.org/Smart.php?id=zhujiang 
广西卫视,https://smart.pendy.dpdns.org/Smart.php?id=guangxi 
湖北卫视,https://smart.pendy.dpdns.org/Smart.php?id=hubei 
四川卫视,https://smart.pendy.dpdns.org/Smart.php?id=sichuan_twn 
东方卫视,https://smart.pendy.dpdns.org/Smart.php?id=dongfangweishi_twn 
浙江卫视,https://ali-m-l.cztv.com/channels/lantian/channel001/1080p.m3u8 
陕西卫视,http://219.146.95.58:59902/tsfile/live/0136_1.m3u8 
内蒙卫视,http://219.146.95.58:59902/tsfile/live/0109_1.m3u8 
西藏卫视,http://219.146.95.58:59902/tsfile/live/0111_1.m3u8 
新疆卫视,http://219.146.95.58:59902/tsfile/live/0110_1.m3u8 
江西卫视,http://219.146.95.58:59902/tsfile/live/0138_1.m3u8?txiptv 
厦门卫视,http://219.146.95.58:59902/tsfile/live/0129_1.m3u8?txiptv 
陕西卫视,http://219.146.95.58:59902/tsfile/live/0136_1.m3u8?txiptv 
内蒙卫视,http://219.146.95.58:59902/tsfile/live/0109_1.m3u8?txiptv 
西藏卫视,http://219.146.95.58:59902/tsfile/live/0111_1.m3u8?txiptv 
教育卫视,http://test1.live.sdetv.com.cn/live/dianshizhibo/playlist.m3u8 
BCTV央视,#genre# 
CCTV-1 综合,https://www.wmviv.com/iptv/bc2t.php?id=cctv1 
CCTV-2 财经,https://www.wmviv.com/iptv/bc2t.php?id=cctv2 
CCTV-3 综艺,https://www.wmviv.com/iptv/bc2t.php?id=cctv3 
CCTV-4 中文国际,https://www.wmviv.com/iptv/bc2t.php?id=cctv4 
CCTV-5 体育,https://www.wmviv.com/iptv/bc2t.php?id=cctv5 
CCTV-5+ 体育赛事,https://www.wmviv.com/iptv/bc2t.php?id=cctv5p 
CCTV-6 电影,https://www.wmviv.com/iptv/bc2t.php?id=cctv6 
CCTV-7 国防军事,https://www.wmviv.com/iptv/bc2t.php?id=cctv7 
CCTV-8 电视剧,https://www.wmviv.com/iptv/bc2t.php?id=cctv8 
CCTV-9 纪录,https://www.wmviv.com/iptv/bc2t.php?id=cctv9 
CCTV-10 科教,https://www.wmviv.com/iptv/bc2t.php?id=cctv10 
CCTV-11 戏曲,https://www.wmviv.com/iptv/bc2t.php?id=cctv11 
CCTV-12 社会与法,https://www.wmviv.com/iptv/bc2t.php?id=cctv12 
CCTV-13 新闻,https://www.wmviv.com/iptv/bc2t.php?id=cctv13 
CCTV-14 少儿,https://www.wmviv.com/iptv/bc2t.php?id=cctv14 
CCTV-15 音乐,https://www.wmviv.com/iptv/bc2t.php?id=cctv15 
CCTV-17 农业农村,https://www.wmviv.com/iptv/bc2t.php?id=cctv17 
CCTV-4 中文国际 欧洲,https://www.wmviv.com/iptv/bc2t.php?id=cctv4o 
CCTV-4 中文国际 美洲,https://www.wmviv.com/iptv/bc2t.php?id=cctv4a 
BCTV卫视,#genre# 
湖南卫视,https://www.wmviv.com/iptv/bc2t.php?id=hunws 
浙江卫视,https://www.wmviv.com/iptv/bc2t.php?id=zjws 
浙江卫视,https://www.wmviv.com/iptv/bc2t.php?id=zjws&line=2 
江苏卫视,https://www.wmviv.com/iptv/bc2t.php?id=jsws 
东方卫视,https://www.wmviv.com/iptv/bc2t.php?id=dfws 
广东卫视,https://www.wmviv.com/iptv/bc2t.php?id=gdws 
湖北卫视,https://www.wmviv.com/iptv/bc2t.php?id=hubws 
江西卫视,https://www.wmviv.com/iptv/bc2t.php?id=jxws 
辽宁卫视,https://www.wmviv.com/iptv/bc2t.php?id=lnws 
陕西卫视,https://www.wmviv.com/iptv/bc2t.php?id=sxws 
河南卫视,https://www.wmviv.com/iptv/bc2t.php?id=henws 
海南卫视,https://www.wmviv.com/iptv/bc2t.php?id=hainws 
海南卫视,https://www.wmviv.com/iptv/bc2t.php?id=hainws&line=2 
三沙卫视,https://www.wmviv.com/iptv/bc2t.php?id=ssws 
吉林卫视,https://www.wmviv.com/iptv/bc2t.php?id=jlws 
青海卫视,https://www.wmviv.com/iptv/bc2t.php?id=qhws 
农林卫视,https://www.wmviv.com/iptv/bc2t.php?id=nlws 
内蒙古卫视,https://www.wmviv.com/iptv/bc2t.php?id=nmgws 
兵团卫视,https://www.wmviv.com/iptv/bc2t.php?id=btws 
大湾区卫视,https://www.wmviv.com/iptv/bc2t.php?id=dwqws 
北京卫视4K,https://www.wmviv.com/iptv/bc2t.php?id=bjws4k 
深圳卫视4K,https://www.wmviv.com/iptv/bc2t.php?id=szws4k 
湖南卫视4K,https://www.wmviv.com/iptv/bc2t.php?id=hunws4k 
浙江卫视4K,https://www.wmviv.com/iptv/bc2t.php?id=zjws4k 
东方卫视4K,https://www.wmviv.com/iptv/bc2t.php?id=dfws4k 
苏州4K,https://www.wmviv.com/iptv/bc2t.php?id=sz4k 
河北4K,https://www.wmviv.com/iptv/bc2t.php?id=heb4 
BCTV娱乐,#genre# 
CHC家庭影院,https://www.wmviv.com/iptv/bc2t.php?id=chcjtyy 
CHC动作电影,https://www.wmviv.com/iptv/bc2t.php?id=chcdzdy 
CHC影迷电影,https://www.wmviv.com/iptv/bc2t.php?id=chcymdy 
五星体育,https://www.wmviv.com/iptv/bc2t.php?id=wxty 
五星体育,https://www.wmviv.com/iptv/bc2t.php?id=wxty&line=2 
重温经典,https://www.wmviv.com/iptv/bc2t.php?id=cwjd 
新片放映厅,https://www.wmviv.com/iptv/bc2t.php?id=xpfyt 
经典香港电影,https://www.wmviv.com/iptv/bc2t.php?id=jdxgdy 
抗战经典影片,https://www.wmviv.com/iptv/bc2t.php?id=kzjdyp 
赛事最经典,https://www.wmviv.com/iptv/bc2t.php?id=sszjd 
最强综艺趴,https://www.wmviv.com/iptv/bc2t.php?id=zqzy 
嘉佳卡通,https://www.wmviv.com/iptv/bc2t.php?id=jjkt&line=2 
嘉佳卡通,https://www.wmviv.com/iptv/bc2t.php?id=jjkt&line=2 
经典动画大集合,https://www.wmviv.com/iptv/bc2t.php?id=jddhdjh 
优漫卡通,https://www.wmviv.com/iptv/bc2t.php?id=ymkt 
体坛名栏汇,https://www.wmviv.com/iptv/bc2t.php?id=ttmlh 
24小时全运会轮播台,https://www.wmviv.com/iptv/bc2t.php?id=qyh24 
24小时城市联赛轮播台,https://www.wmviv.com/iptv/bc2t.php?id=csll24 
中学生,https://www.wmviv.com/iptv/bc2t.php?id=zxs 
老故事,https://www.wmviv.com/iptv/bc2t.php?id=lgs 
浙江教科影视,https://ali-m-l.cztv.com/channels/lantian/channel004/1080p.m3u8 
浙江影视娱乐,https://ali-m-l.cztv.com/channels/lantian/channel005/1080p.m3u8 
CETV-1,https://www.wmviv.com/iptv/bc2t.php?id=cetv1 
CETV-2,https://www.wmviv.com/iptv/bc2t.php?id=cetv2 
CETV-4,https://www.wmviv.com/iptv/bc2t.php?id=cetv4 
BCTV广东,#genre# 
广东体育,https://www.wmviv.com/iptv/bc2t.php?id=gdty 
广东体育,https://www.wmviv.com/iptv/bc2t.php?id=gdty&line=2 
广东新闻,https://www.wmviv.com/iptv/bc2t.php?id=gdxw 
广东珠江,https://www.wmviv.com/iptv/bc2t.php?id=gdzj 
广东民生,https://www.wmviv.com/iptv/bc2t.php?id=gdms 
广东影视,https://www.wmviv.com/iptv/bc2t.php?id=gdys 
广东少儿,https://www.wmviv.com/iptv/bc2t.php?id=gdse 
岭南戏曲,https://www.wmviv.com/iptv/bc2t.php?id=lnxq 
广东移动,https://www.wmviv.com/iptv/bc2t.php?id=gdyd 
现代教育,https://www.wmviv.com/iptv/bc2t.php?id=xdjy 
广东生活频道,https://www.wmviv.com/iptv/bc2t.php?id=gdsh 
BCTV港台,#genre# 
凤凰资讯,https://www.wmviv.com/iptv/bc2t.php?id=fhzx 
凤凰资讯,https://www.wmviv.com/iptv/bc2t.php?id=fhzx&line=2 
凤凰香港,https://www.wmviv.com/iptv/bc2t.php?id=fhhk 
凤凰香港,https://www.wmviv.com/iptv/bc2t.php?id=fhhk&line=2 
翡翠台,https://www.wmviv.com/iptv/bc2t.php?id=fct 
翡翠台4K,https://www.wmviv.com/iptv/bc2t.php?id=fct4k 
无线新闻,https://www.wmviv.com/iptv/bc2t.php?id=wxxw 
Now新闻台,https://www.wmviv.com/iptv/bc2t.php?id=nowxw 
TVB Plus,https://www.wmviv.com/iptv/bc2t.php?id=tvbp 
明珠台,https://www.wmviv.com/iptv/bc2t.php?id=mzt 
TVB星河,https://www.wmviv.com/iptv/bc2t.php?id=tvbxh 
TVB功夫,https://www.wmviv.com/iptv/bc2t.php?id=tvbgf 
八度空间,https://www.wmviv.com/iptv/bc2t.php?id=bdkj 
CHU,https://www.wmviv.com/iptv/bc2t.php?id=chu 
CH5,https://www.wmviv.com/iptv/bc2t.php?id=ch5 
CH8,https://www.wmviv.com/iptv/bc2t.php?id=ch8 
澳视澳门,https://www.wmviv.com/iptv/bc2t.php?id=asam 
HOY77,https://www.wmviv.com/iptv/bc2t.php?id=hoy77 
TLTV港台,#genre# Now爆谷台,https://tuiliu.go-iptv.ggff.net/baogutai/stream.m3u8 
Now爆谷星影台,https://tuiliu.go-iptv.ggff.net/xingyingtai/stream.m3u8 
翡翠台 4K,https://tvb.go-iptv.ggff.net/stream/tvb/feicui4k/master.m3u8?u=caonima&p=17dff6b2f2f8765d17991c586cbb7ef9827a1dd4982e17b915453c457e4636ab 
美亞電影台,https://tvb.go-iptv.ggff.net/stream/tvb/hk/master.m3u8?u=caonima&p=17dff6b2f2f8765d17991c586cbb7ef9827a1dd4982e17b915453c457e4636ab 
PopC,https://tvb.go-iptv.ggff.net/stream/tvb/popc/master.m3u8?u=caonima&p=17dff6b2f2f8765d17991c586cbb7ef9827a1dd4982e17b915453c457e4636ab 
TVB Plus,https://tvb.go-iptv.ggff.net/stream/tvb/tvbplus/master.m3u8?u=caonima&p=17dff6b2f2f8765d17991c586cbb7ef9827a1dd4982e17b915453c457e4636ab 
tvN,https://tvb.go-iptv.ggff.net/stream/tvb/tvn/master.m3u8?u=caonima&p=17dff6b2f2f8765d17991c586cbb7ef9827a1dd4982e17b915453c457e4636ab 
娛樂新聞台,https://tvb.go-iptv.ggff.net/stream/tvb/null-5/master.m3u8?u=caonima&p=17dff6b2f2f8765d17991c586cbb7ef9827a1dd4982e17b915453c457e4636ab 
明珠台,https://tvb.go-iptv.ggff.net/stream/tvb/null-3/master.m3u8?u=caonima&p=17dff6b2f2f8765d17991c586cbb7ef9827a1dd4982e17b915453c457e4636ab 
無綫新聞台,https://tvb.go-iptv.ggff.net/stream/tvb/null-4/master.m3u8?u=caonima&p=17dff6b2f2f8765d17991c586cbb7ef9827a1dd4982e17b915453c457e4636ab 
鳳凰衛視中文台,https://tvb.go-iptv.ggff.net/stream/tvb/null-2/master.m3u8?u=caonima&p=17dff6b2f2f8765d17991c586cbb7ef9827a1dd4982e17b915453c457e4636ab 
鳳凰衛視資訊台,https://tvb.go-iptv.ggff.net/stream/tvb/null/master.m3u8?u=caonima&p=17dff6b2f2f8765d17991c586cbb7ef9827a1dd4982e17b915453c457e4636ab 
鳳凰衛視香港台,https://tvb.go-iptv.ggff.net/stream/tvb/null-1/master.m3u8?u=caonima&p=17dff6b2f2f8765d17991c586cbb7ef9827a1dd4982e17b915453c457e4636ab 
翡翠台字幕,http://mytv.cdn.loc.cc/o12.php?id=fct 
明珠台字幕,http://mytv.cdn.loc.cc/o12.php?id=mzt 
翡翠台4K(多音轨字幕),https://o11.163189.xyz/stream/tvb/fct4k/ 
TVB PLUS(多音轨字幕),https://o11.163189.xyz/stream/tvb/tvbp/ 
明珠台(多音轨字幕),https://o11.163189.xyz/stream/tvb/mzt/ 
华丽翡翠台(多音轨字幕),https://o11.163189.xyz/stream/live/hlt/ 
华丽翡翠台(新加坡),https://o11.163189.xyz/stream/live/jade/ 
Astro AOD(多音轨字幕),https://o11.163189.xyz/stream/live/aod/ Astro 
AEC(多音轨字幕),https://o11.163189.xyz/stream/live/aec/ 
Astro QJ(多音轨字幕),https://o11.163189.xyz/stream/live/qj/ 
TVB星河(多音轨字幕),https://o11.163189.xyz/stream/live/tvbxh/ 
爱奇艺,https://o11.163189.xyz/stream/live/iqiyi/ 
千禧经典台,https://o11.163189.xyz/stream/live/tvbc/ 
翡翠台,http://php.jdshipin.com/TVOD/iptv.php?id=fct 
翡翠台,http://php.jdshipin.com/TVOD/iptv.php?id=fct2 
翡翠台,http://php.jdshipin.com/TVOD/iptv.php?id=fct3 
翡翠台,http://php.jdshipin.com/TVOD/iptv.php?id=fct4 
明珠台,http://php.jdshipin.com/TVOD/iptv.php?id=mzt 
明珠台,http://php.jdshipin.com/TVOD/iptv.php?id=mzt2 
翡翠台北美版(TVB J1),http://php.jdshipin.com/TVOD/iptv.php?id=j1 
TVB J1,http://php.jdshipin.com/TVOD/iptv.php?id=tvbj1 
TVB Plus,http://php.jdshipin.com/TVOD/iptv.php?id=j2 
TVB Plus,http://php.jdshipin.com/TVOD/iptv.php?id=tvbp 
无线新闻,http://php.jdshipin.com/TVOD/iptv.php?id=tvbxw 
无线新闻,http://php.jdshipin.com/TVOD/iptv.php?id=wxxwt 
VIUTV,http://php.jdshipin.com/TVOD/iptv.php?id=viutv 
VIUTV,http://php.jdshipin.com/TVOD/iptv.php?id=viutv2 
HOY TV,http://php.jdshipin.com/TVOD/iptv.php?id=hoytv 
HOY TV,http://php.jdshipin.com/TVOD/iptv.php?id=hoytv2 
HOY剧集台,http://cdn.163189.xyz/163189/hoyjj 
凤凰中文,http://php.jdshipin.com/TVOD/iptv.php?id=fhzw 
凤凰中文,http://php.jdshipin.com/TVOD/iptv.php?id=fhzw2 
